"","X1","CASE_STATUS","EMPLOYER_NAME","SOC_NAME","JOB_TITLE","FULL_TIME_POSITION","PREVAILING_WAGE","YEAR","WORKSITE","lon","lat"
"55922",55922,"CERTIFIED","CHEUNG & CHU, CPA, A PROFESSIONAL CORPORATION","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","Y",75566.4,2016,"CUPERTINO, CALIFORNIA",-122.0321823,37.3229978
"55923",55923,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",40477,2016,"BENTON HARBOR, MICHIGAN",-86.4541894,42.1167065
"55924",55924,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","TAX STAFF","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"55925",55925,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",55474,2016,"STERLING, VIRGINIA",-77.4291298,39.0066993
"55926",55926,"CERTIFIED","THONG, YU, WONG AND LEE, LLP","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",47445,2016,"ROSEMEAD, CALIFORNIA",-118.072846,34.0805651
"55927",55927,"CERTIFIED","PAX ASSIST INC.","ACCOUNTANTS AND AUDITORS","SR. ACCOUNTANT","Y",96741,2016,"ARVERNE, NEW YORK",NA,NA
"55928",55928,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",55474,2016,"MCLEAN, VIRGINIA",-77.1772604,38.9338676
"55929",55929,"CERTIFIED","CONDON &AMP; COMPANY","ACCOUNTANTS AND AUDITORS","ACCOUNTANT (TAX)","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"55930",55930,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT SENIOR","N",57304,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"55931",55931,"CERTIFIED","PRICEWATERHOUSECOOPERS LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE ASSOCIATE","N",46717,2016,"DENVER, COLORADO",-104.990251,39.7392358
"55932",55932,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","TAX STAFF","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"55933",55933,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",48880,2016,"RICHMOND, VIRGINIA",-77.4360481,37.5407246
"55934",55934,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"55935",55935,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"55936",55936,"CERTIFIED","MACQUARIE HOLDINGS (USA) INC.","ACCOUNTANTS AND AUDITORS","EXECUTIVE","N",56202,2016,"JACKSONVILLE, FLORIDA",-81.655651,30.3321838
"55937",55937,"CERTIFIED","ERNST AND YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",42619,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
"55938",55938,"CERTIFIED","THE TAMMY TRAN LAW FIRM, ATTORNEYS AT LAW, LLP","ACCOUNTANTS AND AUDITORS","BUSINESS ANALYST","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"55939",55939,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"55940",55940,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",46717,2016,"DENVER, COLORADO",-104.990251,39.7392358
"55941",55941,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",55474,2016,"MCLEAN, VIRGINIA",-77.1772604,38.9338676
"55942",55942,"CERTIFIED","GOLDMAN, SACHS & CO.","ACCOUNTANTS AND AUDITORS","ASSOCIATE","Y",76066,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"55943",55943,"CERTIFIED","BUSINESS SOFTWARE ALLIANCE, INC. (BSA)","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",60570,2016,"WASHINGTON, DISTRICT OF COLUMBIA",-77.0368707,38.9071923
"55944",55944,"CERTIFIED","BDO USA, LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE SENIOR ASSOCIATE","N",62525,2016,"ROCK HILL, SOUTH CAROLINA",-81.0250784,34.9248667
"55945",55945,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX SENIOR","Y",72571,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"55946",55946,"CERTIFIED","ADVANCED PURIFICATION ENGINEERING CORP.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",47444.8,2016,"CITY OF INDUSTRY, CALIFORNIA",-117.9586754,34.0197335
"55947",55947,"CERTIFIED","FMR LLC","ACCOUNTANTS AND AUDITORS","AUDIT DIRECTOR","Y",97302,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
"55948",55948,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"55949",55949,"CERTIFIED","GREENSTEIN, ROGOFF, OLSEN AND CO., LLP","ACCOUNTANTS AND AUDITORS","TAX MANAGER","Y",82451,2016,"FREMONT, CALIFORNIA",-121.9885719,37.5482697
"55950",55950,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",55370,2016,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
"55951",55951,"CERTIFIED","ADVANCED PURIFICATION ENGINEERING CORP.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",47444.8,2016,"CITY OF INDUSTRY, CALIFORNIA",-117.9586754,34.0197335
"55952",55952,"CERTIFIED","DIRE MANAGEMENT LLC","ACCOUNTANTS AND AUDITORS","CONTROLLER","N",55369.6,2016,"UNION CITY, NEW JERSEY",-74.0237512,40.7795455
"55953",55953,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX SENIOR","N",50918,2016,"LAS VEGAS, NEVADA",-115.1398296,36.1699412
"55954",55954,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE SENIOR MANAGER","Y",90730,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"55955",55955,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX MANAGER","Y",82368,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
"55956",55956,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"55957",55957,"CERTIFIED","GALEANO, LI, LEI, AND VILLEGAS, CPA, LLC","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",47964.8,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
"55958",55958,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",42848,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"55959",55959,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ADVISORY SENIOR","N",66851,2016,"EWING, NEW JERSEY",-74.7909125,40.2599864
"55960",55960,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",47965,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
"55961",55961,"WITHDRAWN","WALTERS &AMP; SKLYAR, LLP.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","Y",76294,2016,"WOODLAND HILLS, CALIFORNIA",-118.6089752,34.165357
"55962",55962,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"55963",55963,"CERTIFIED","KURTZ & COMPANY, P.C.","ACCOUNTANTS AND AUDITORS","TAX ACCOUNTANT","N",45822,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
"55964",55964,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",45698,2016,"COLUMBUS, OHIO",-82.9987942,39.9611755
"55965",55965,"CERTIFIED","BDO USA, LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE SENIOR ASSOCIATE","N",62525,2016,"CHARLOTTE, NORTH CAROLINA",-80.8431267,35.2270869
"55966",55966,"CERTIFIED","CREDIT SUISSE ASSET MANAGEMENT LLC","ACCOUNTANTS AND AUDITORS","ASSISTANT VICE PRESIDENT","Y",76066,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"55967",55967,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",57304,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"55968",55968,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",47965,2016,"NORCROSS, GEORGIA",-84.2135309,33.9412127
"55969",55969,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX SENIOR","N",60091,2016,"DETROIT, MICHIGAN",-83.0457538,42.331427
"55970",55970,"CERTIFIED","BEMIS COMPANY, INC.","ACCOUNTANTS AND AUDITORS","ASSOCIATE INTERNAL AUDITOR","N",41974,2016,"NEENAH, WISCONSIN",-88.462609,44.1858193
"55971",55971,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX SENIOR MANAGER","Y",110344,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"55972",55972,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"55973",55973,"CERTIFIED","UNIVERSITY OF WISCONSIN-EXTENSION","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",46883,2016,"MADISON, WISCONSIN",-89.4012302,43.0730517
"55974",55974,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"55975",55975,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"55976",55976,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"55977",55977,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",46218,2016,"CLEVELAND, OHIO",-81.6943605,41.49932
"55978",55978,"CERTIFIED","LOUIE AND WONG LLP","ACCOUNTANTS AND AUDITORS","TAX ASSOCIATE","Y",72571,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"55979",55979,"CERTIFIED","BURR PILGER MAYER INC.","ACCOUNTANTS AND AUDITORS","VALUATION PRACTICE SUPERVISOR","Y",75566,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
"55980",55980,"CERTIFIED","ERIC &AMP; YOUNG LLC","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",55369.6,2016,"ENGLEWOOD CLIFFS, NEW JERSEY",-73.9523597,40.8853773
"55981",55981,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","TAX SENIOR MANAGER","Y",79186,2016,"PORTLAND, OREGON",-122.6764816,45.5230622
"55982",55982,"CERTIFIED","BDO USA, LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE SENIOR ASSOCIATE","Y",71365,2016,"ALEXANDRIA, VIRGINIA",-77.0469214,38.8048355
"55983",55983,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",45822,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
"55984",55984,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE SENIOR MANAGER","Y",89981,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"55985",55985,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE MANAGER","Y",82368,2016,"NEWTON, MASSACHUSETTS",-71.2092214,42.3370413
"55986",55986,"CERTIFIED","PRICEWATERHOUSECOOPERS LLP","ACCOUNTANTS AND AUDITORS","TAX SENIOR ASSOCIATE","N",66144,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"55987",55987,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",45698,2016,"COLUMBUS, OHIO",-82.9987942,39.9611755
"55988",55988,"CERTIFIED","DIRE MANAGEMENT LLC","ACCOUNTANTS AND AUDITORS","CONTROLLER","N",55369.6,2016,"UNION CITY, NEW JERSEY",-74.0237512,40.7795455
"55989",55989,"CERTIFIED","HEIN AND ASSOCIATES, LLP","ACCOUNTANTS AND AUDITORS","SENIOR STAFF ACCOUNTANT","N",66144,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"55990",55990,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX SENIOR","N",55370,2016,"CANONSBURG, PENNSYLVANIA",-80.1872797,40.2625702
"55991",55991,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",52478,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
"55992",55992,"CERTIFIED","NEERA INTERNATIONAL, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",55474,2016,"LAUREL, MARYLAND",-76.8483061,39.0992752
"55993",55993,"CERTIFIED","WOON KIM &AMP; ASSOCIATES, PC","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",55473.6,2016,"ANNANDALE, VIRGINIA",-77.1963703,38.8303905
"55994",55994,"CERTIFIED","AVE MARIA UNIVERSITY","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",42037,2016,"AVE MARIA, FLORIDA",NA,NA
"55995",55995,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",41850,2016,"TULSA, OKLAHOMA",-95.992775,36.1539816
"55996",55996,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX SENIOR","N",56347,2016,"OMAHA, NEBRASKA",-95.9979883,41.2523634
"55997",55997,"CERTIFIED","CPW FINANCIAL SERVICES, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",49108.8,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"55998",55998,"CERTIFIED","RAM KRISHANA, L.L.C.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",41496,2016,"SULPHUR, LOUISIANA",NA,NA
"55999",55999,"CERTIFIED","PRICEWATERHOUSECOOPERS LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE SENIOR ASSOCIATE","Y",76066,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"56000",56000,"CERTIFIED","S. YU &AMP; ASSOCIATES, PC","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",49108.8,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"56001",56001,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX MANAGER","Y",76981,2016,"DENVER, COLORADO",-104.990251,39.7392358
"56002",56002,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT MANAGER","Y",96741,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"56003",56003,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT MANAGER","Y",76981,2016,"DENVER, COLORADO",-104.990251,39.7392358
"56004",56004,"CERTIFIED","ADELFIA LLC","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT/AUDITOR","N",42848,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"56005",56005,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",48651,2016,"MINNEAPOLIS, MINNESOTA",-93.2650108,44.977753
"56006",56006,"CERTIFIED","THE LAW OFFICE OF MIGUEL PALMEIRO, LLC","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",53747.2,2016,"ROCKVILLE, MARYLAND",-77.1527578,39.0839973
"56007",56007,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT SENIOR","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"56008",56008,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"56009",56009,"CERTIFIED","PRICEWATERHOUSECOOPERS LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE ASSOCIATE","N",49733,2016,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
"56010",56010,"CERTIFIED","VERIZON CORPORATE RESOURCES GROUP","ACCOUNTANTS AND AUDITORS","SENIOR ANALYST-BILLING SOLUTIONS","N",41850,2016,"TULSA, OKLAHOMA",-95.992775,36.1539816
"56011",56011,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT SENIOR ASSISTANT","N",49733,2016,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
"56012",56012,"CERTIFIED","PRAMUKHRAJ IRVING LLC","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",45822,2016,"IRVING, TEXAS",-96.9488945,32.8140177
"56013",56013,"CERTIFIED","CENTRONIA","ACCOUNTANTS AND AUDITORS","FISCAL COORDINATOR/GRANTS ACCOUNTANT","N",53747,2016,"TAKOMA PARK, MARYLAND",-77.0074765,38.9778882
"56014",56014,"CERTIFIED","ALPHEUS ENTERPRISE, INC","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",49108.8,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"56015",56015,"CERTIFIED","DELOITTE & TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT IN-CHARGE","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"56016",56016,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",49109,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
"56017",56017,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","SENIOR ASSOCIATE","N",56326,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
"56018",56018,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"56019",56019,"CERTIFIED","BOSS LITHO, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",47444.8,2016,"CITY OF INDUSTRY, CALIFORNIA",-117.9586754,34.0197335
"56020",56020,"CERTIFIED","PRICEWATERHOUSECOOPERS LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE SENIOR ASSOCIATE","N",69160,2016,"FLORHAM PARK, NEW JERSEY",-74.3882072,40.787878
"56021",56021,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT SENIOR ASSISTANT","N",42848,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"56022",56022,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT SENIOR ASSISTANT","N",33238,2016,"ROCHELLE, ILLINOIS",NA,NA
"56023",56023,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX MANAGER","Y",76294,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"56024",56024,"CERTIFIED","GILFORD SATO &AMP; ASSOCIATES, CPAS, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",39270,2016,"HONOLULU, HAWAII",-157.8583333,21.3069444
"56025",56025,"CERTIFIED","POWER ADVOCATE, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTING ASSOCIATE","N",52478,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
"56026",56026,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","TAX STAFF","N",44491,2016,"DES MOINES, IOWA",-93.6091064,41.6005448
"56027",56027,"CERTIFIED","KPMG LLP","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",49733,2016,"SEATTLE, WASHINGTON",-122.3320708,47.6062095
"56028",56028,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"56029",56029,"CERTIFIED","EOS ACCOUNTANTS LLP","ACCOUNTANTS AND AUDITORS","AUDIT STAFF ACCOUNTANT","N",55370,2016,"HACKENSACK, NEW JERSEY",-74.0434736,40.8859325
"56030",56030,"CERTIFIED","AQUASANA, INC.","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",41829,2016,"HALTOM CITY, TEXAS",NA,NA
"56031",56031,"CERTIFIED","DELOITTE &AMP; TOUCHE LLP","ACCOUNTANTS AND AUDITORS","AUDIT ASSISTANT","N",57304,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"56032",56032,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",47445,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
"56033",56033,"CERTIFIED","GILFORD SATO &AMP; ASSOCIATES CPAS, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",39270,2016,"HONOLULU, HAWAII",-157.8583333,21.3069444
"56034",56034,"CERTIFIED","WIPRO LIMITED","ACCOUNTANTS AND AUDITORS","BUSINESS ANALYST (BPO)","N",67413,2016,"QUINCY, MASSACHUSETTS",-71.0022705,42.2528772
"56035",56035,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ADVISORY STAFF","N",42848,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
"56036",56036,"WITHDRAWN","IBM INDIA PRIVATE LIMITED","ACCOUNTANTS AND AUDITORS","APPLICATION DEVELOPMENT LEAD","N",66997,2016,"PHOENIX, ARIZONA",-112.0740373,33.4483771
"56037",56037,"CERTIFIED","ISHIGAMI, ISHIGAMI &AMP; OCHI, LLP","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",47444.8,2016,"TORRANCE, CALIFORNIA",-118.3406288,33.8358492
"56038",56038,"CERTIFIED","PRICEWATERHOUSECOOPERS LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE ASSOCIATE","N",46738,2016,"BALTIMORE, MARYLAND",-76.6121893,39.2903848
"56039",56039,"CERTIFIED","STANDISH MANAGEMENT, LLC","ACCOUNTANTS AND AUDITORS","ASSOCIATE","N",57304,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"56040",56040,"CERTIFIED","DELOITTE TAX LLP","ACCOUNTANTS AND AUDITORS","TAX CONSULTANT I","N",45698,2016,"COLUMBUS, OHIO",-82.9987942,39.9611755
"56041",56041,"CERTIFIED","PRICEWATERHOUSECOOPERS LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE ASSOCIATE","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"56042",56042,"CERTIFIED","PRICEWATERHOUSECOOPERS LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE MANAGER","Y",96741,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"56043",56043,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",51854,2016,"ISELIN, NEW JERSEY",-74.3223703,40.5753817
"56044",56044,"CERTIFIED","SAEHAESUNG ALABAMA, INC.","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",40102,2016,"ANDALUSIA, ALABAMA",NA,NA
"56045",56045,"CERTIFIED","STANDISH MANAGEMENT, LLC","ACCOUNTANTS AND AUDITORS","SENIOR ASSOCIATE","Y",87838,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
"56046",56046,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","TAX STAFF","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"56047",56047,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE STAFF","N",45926,2016,"RALEIGH, NORTH CAROLINA",-78.6381787,35.7795897
"56048",56048,"WITHDRAWN","IBM INDIA PRIVATE LIMITED","ACCOUNTANTS AND AUDITORS","TEST LEAD","N",67600,2016,"CARY, NORTH CAROLINA",-78.7811169,35.79154
"56049",56049,"CERTIFIED","WALDRON H. RAND & COMPANY, P.C.","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",52478,2016,"DEDHAM, MASSACHUSETTS",-71.1676536,42.2436085
"56050",56050,"CERTIFIED","ARKIN &AMP; COMPANY, CHARTERED","ACCOUNTANTS AND AUDITORS","STAFF ACCOUNTANT","N",53747,2016,"ROCKVILLE, MARYLAND",-77.1527578,39.0839973
"56051",56051,"CERTIFIED","PRICEWATERHOUSECOOPERS LLP","ACCOUNTANTS AND AUDITORS","TAX ASSOCIATE","N",55370,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
"56052",56052,"CERTIFIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","TAX MANAGER","Y",70013,2016,"MINNEAPOLIS, MINNESOTA",-93.2650108,44.977753
"56053",56053,"DENIED","ERNST &AMP; YOUNG U.S. LLP","ACCOUNTANTS AND AUDITORS","ASSURANCE - STAFF","N",55474,2016,"MCLEAN, VIRGINIA",-77.1772604,38.9338676
"56054",56054,"CERTIFIED","MCKINLEY DEVELOPMENT COMPANY INC","ACCOUNTANTS AND AUDITORS","ACCOUNTANT","N",49109,2016,"WILLIS, TEXAS",NA,NA
